Timestamp [s],x [m],y [m],z [m],roll [rad],pitch [rad],yaw [rad]
3.025,4.03604,0.0,1.0179,-0.0,0.02256,-0.0
3.0260000000000002,4.03878,0.0,1.01793,-0.0,0.02246,-0.0
3.027,4.04153,0.0,1.01796,-0.0,0.02236,-0.0
3.028,4.04428,0.0,1.01799,-0.0,0.02226,-0.0
3.029,4.04702,0.0,1.01802,-0.0,0.02216,-0.0
3.0300000000000002,4.04977,0.0,1.01805,-0.0,0.02206,-0.0
3.031,4.05251,0.0,1.01808,-0.0,0.02197,-0.0
3.032,4.05526,0.0,1.01811,-0.0,0.02187,-0.0
3.033,4.058,0.0,1.01813,-0.0,0.02177,-0.0
3.0340000000000003,4.06074,0.0,1.01816,-0.0,0.02168,-0.0
3.035,4.06349,0.0,1.01819,-0.0,0.02158,-0.0
3.036,4.06623,0.0,1.01822,-0.0,0.02148,-0.0
3.037,4.06898,0.0,1.01824,-0.0,0.02139,-0.0
3.0380000000000003,4.07172,0.0,1.01827,-0.0,0.02129,-0.0
3.039,4.07446,0.0,1.0183,-0.0,0.0212,-0.0
3.04,4.07721,0.0,1.01832,-0.0,0.0211,-0.0
3.041,4.07995,0.0,1.01835,-0.0,0.02101,-0.0
3.0420000000000003,4.08269,0.0,1.01838,-0.0,0.02091,-0.0
3.043,4.08543,0.0,1.0184,-0.0,0.02082,-0.0
3.044,4.08818,0.0,1.01843,-0.0,0.02072,-0.0
3.045,4.09092,0.0,1.01846,-0.0,0.02063,-0.0
3.0460000000000003,4.09366,0.0,1.01848,-0.0,0.02054,-0.0
3.047,4.0964,0.0,1.01851,-0.0,0.02044,-0.0
3.048,4.09914,0.0,1.01853,-0.0,0.02035,-0.0
3.049,4.10188,0.0,1.01856,-0.0,0.02026,-0.0
3.0500000000000003,4.10463,0.0,1.01858,-0.0,0.02017,-0.0
3.051,4.10737,0.0,1.01861,-0.0,0.02007,-0.0
3.052,4.11011,0.0,1.01863,-0.0,0.01998,-0.0
3.053,4.11285,0.0,1.01866,-0.0,0.01989,-0.0
3.0540000000000003,4.11559,0.0,1.01868,-0.0,0.0198,-0.0
3.055,4.11833,0.0,1.0187,-0.0,0.01971,-0.0
3.056,4.12107,0.0,1.01873,-0.0,0.01962,-0.0
3.057,4.12381,0.0,1.01875,-0.0,0.01953,-0.0
3.0580000000000003,4.12655,0.0,1.01878,-0.0,0.01944,-0.0
3.059,4.12928,0.0,1.0188,-0.0,0.01935,-0.0
3.06,4.13202,0.0,1.01882,-0.0,0.01926,-0.0
3.061,4.13476,0.0,1.01885,-0.0,0.01917,-0.0
3.0620000000000003,4.1375,0.0,1.01887,-0.0,0.01908,-0.0
3.063,4.14024,0.0,1.01889,-0.0,0.01899,-0.0
3.064,4.14298,0.0,1.01891,-0.0,0.0189,-0.0
3.065,4.14571,0.0,1.01893,-0.0,0.01881,-0.0
3.0660000000000003,4.14845,0.0,1.01896,-0.0,0.01873,-0.0
3.067,4.15119,0.0,1.01898,-0.0,0.01864,-0.0
3.068,4.15392,0.0,1.019,-0.0,0.01855,-0.0
3.069,4.15666,0.0,1.01902,-0.0,0.01846,-0.0
3.0700000000000003,4.1594,0.0,1.01904,-0.0,0.01838,-0.0
3.071,4.16213,0.0,1.01906,-0.0,0.01829,-0.0
3.072,4.16487,0.0,1.01908,-0.0,0.01821,-0.0
3.073,4.16761,0.0,1.01911,-0.0,0.01812,-0.0
3.074,4.17034,0.0,1.01913,-0.0,0.01803,-0.0
3.075,4.17308,0.0,1.01915,-0.0,0.01795,-0.0
3.076,4.17581,0.0,1.01917,-0.0,0.01786,-0.0
3.077,4.17855,0.0,1.01919,-0.0,0.01778,-0.0
3.078,4.18128,0.0,1.01921,-0.0,0.01769,-0.0
3.079,4.18402,0.0,1.01923,-0.0,0.01761,-0.0
3.08,4.18675,0.0,1.01924,-0.0,0.01753,-0.0
3.081,4.18948,0.0,1.01926,-0.0,0.01744,-0.0
3.082,4.19222,0.0,1.01928,-0.0,0.01736,-0.0
3.083,4.19495,0.0,1.0193,-0.0,0.01728,-0.0
3.084,4.19768,0.0,1.01932,-0.0,0.01719,-0.0
3.085,4.20042,0.0,1.01934,-0.0,0.01711,-0.0
3.086,4.20315,0.0,1.01936,-0.0,0.01703,-0.0
3.087,4.20588,0.0,1.01938,-0.0,0.01695,-0.0
3.088,4.20861,0.0,1.01939,-0.0,0.01687,-0.0
3.089,4.21135,0.0,1.01941,-0.0,0.01678,-0.0
3.09,4.21408,0.0,1.01943,-0.0,0.0167,-0.0
3.091,4.21681,0.0,1.01945,-0.0,0.01662,-0.0
3.092,4.21954,0.0,1.01946,-0.0,0.01654,-0.0
3.093,4.22227,0.0,1.01948,-0.0,0.01646,-0.0
3.094,4.225,0.0,1.0195,-0.0,0.01638,-0.0
3.095,4.22773,0.0,1.01951,-0.0,0.0163,-0.0
3.096,4.23046,0.0,1.01953,-0.0,0.01622,-0.0
3.097,4.23319,0.0,1.01954,-0.0,0.01615,-0.0
3.098,4.23592,0.0,1.01956,-0.0,0.01607,-0.0
3.099,4.23865,0.0,1.01958,-0.0,0.01599,-0.0
3.1,4.24138,0.0,1.01959,-0.0,0.01591,-0.0
3.101,4.24411,0.0,1.01961,-0.0,0.01583,-0.0
3.102,4.24684,0.0,1.01962,-0.0,0.01575,-0.0
3.103,4.24957,0.0,1.01964,-0.0,0.01568,-0.0
3.104,4.2523,0.0,1.01965,-0.0,0.0156,-0.0
3.105,4.25502,0.0,1.01967,-0.0,0.01552,-0.0
3.106,4.25775,0.0,1.01968,-0.0,0.01545,-0.0
3.107,4.26048,0.0,1.0197,-0.0,0.01537,-0.0
3.108,4.26321,0.0,1.01971,-0.0,0.0153,-0.0
3.109,4.26593,0.0,1.01972,-0.0,0.01522,-0.0
3.11,4.26866,0.0,1.01974,-0.0,0.01515,-0.0
3.111,4.27139,0.0,1.01975,-0.0,0.01507,-0.0
3.112,4.27411,0.0,1.01976,-0.0,0.015,-0.0
3.113,4.27684,0.0,1.01978,-0.0,0.01492,-0.0
3.114,4.27956,0.0,1.01979,-0.0,0.01485,-0.0
3.115,4.28229,0.0,1.0198,-0.0,0.01477,-0.0
3.116,4.28501,0.0,1.01981,-0.0,0.0147,-0.0
3.117,4.28774,0.0,1.01983,-0.0,0.01463,-0.0
3.118,4.29046,0.0,1.01984,-0.0,0.01455,-0.0
3.119,4.29319,0.0,1.01985,-0.0,0.01448,-0.0
3.12,4.29591,0.0,1.01986,-0.0,0.01441,-0.0
3.121,4.29864,0.0,1.01987,-0.0,0.01434,-0.0
3.122,4.30136,0.0,1.01988,-0.0,0.01427,-0.0
3.123,4.30408,0.0,1.0199,-0.0,0.0142,-0.0
3.124,4.3068,0.0,1.01991,-0.0,0.01412,-0.0
3.125,4.30953,0.0,1.01992,-0.0,0.01405,-0.0
3.126,4.31225,0.0,1.01993,-0.0,0.01398,-0.0
3.1270000000000002,4.31497,0.0,1.01994,-0.0,0.01391,-0.0
3.128,4.31769,0.0,1.01995,-0.0,0.01384,-0.0
3.129,4.32042,0.0,1.01996,-0.0,0.01377,-0.0
3.13,4.32314,0.0,1.01997,-0.0,0.0137,-0.0
3.1310000000000002,4.32586,0.0,1.01998,-0.0,0.01364,-0.0
3.132,4.32858,0.0,1.01999,-0.0,0.01357,-0.0
3.133,4.3313,0.0,1.02,-0.0,0.0135,-0.0
3.134,4.33402,0.0,1.02001,-0.0,0.01343,-0.0
3.1350000000000002,4.33674,0.0,1.02001,-0.0,0.01336,-0.0
3.136,4.33946,0.0,1.02002,-0.0,0.0133,-0.0
3.137,4.34218,0.0,1.02003,-0.0,0.01323,-0.0
3.138,4.3449,0.0,1.02004,-0.0,0.01316,-0.0
3.1390000000000002,4.34762,0.0,1.02005,-0.0,0.0131,-0.0
3.14,4.35033,0.0,1.02005,-0.0,0.01303,-0.0
3.141,4.35305,0.0,1.02006,-0.0,0.01296,-0.0
3.142,4.35577,0.0,1.02007,-0.0,0.0129,-0.0
3.1430000000000002,4.35849,0.0,1.02008,-0.0,0.01283,-0.0
3.144,4.36121,0.0,1.02008,-0.0,0.01277,-0.0
3.145,4.36392,0.0,1.02009,-0.0,0.0127,-0.0
3.146,4.36664,0.0,1.0201,-0.0,0.01264,-0.0
3.1470000000000002,4.36936,0.0,1.0201,-0.0,0.01257,-0.0
3.148,4.37207,0.0,1.02011,-0.0,0.01251,-0.0
3.149,4.37479,0.0,1.02012,-0.0,0.01245,-0.0
3.15,4.3775,0.0,1.02012,-0.0,0.01238,-0.0
3.1510000000000002,4.38022,0.0,1.02013,-0.0,0.01232,-0.0
3.152,4.38293,0.0,1.02013,-0.0,0.01226,-0.0
3.153,4.38565,0.0,1.02014,-0.0,0.0122,-0.0
3.154,4.38836,0.0,1.02014,-0.0,0.01213,-0.0
3.1550000000000002,4.39108,0.0,1.02015,-0.0,0.01207,-0.0
3.156,4.39379,0.0,1.02015,-0.0,0.01201,-0.0
3.157,4.39651,0.0,1.02016,-0.0,0.01195,-0.0
3.158,4.39922,0.0,1.02016,-0.0,0.01189,-0.0
3.1590000000000003,4.40193,0.0,1.02017,-0.0,0.01183,-0.0
3.16,4.40465,0.0,1.02017,-0.0,0.01177,-0.0
3.161,4.40736,0.0,1.02017,-0.0,0.01171,-0.0
3.162,4.41007,0.0,1.02018,-0.0,0.01165,-0.0
3.1630000000000003,4.41278,0.0,1.02018,-0.0,0.01159,-0.0
3.164,4.41549,0.0,1.02018,-0.0,0.01153,-0.0
3.165,4.41821,0.0,1.02019,-0.0,0.01147,-0.0
3.166,4.42092,0.0,1.02019,-0.0,0.01141,-0.0
3.1670000000000003,4.42363,0.0,1.02019,-0.0,0.01136,-0.0
3.168,4.42634,0.0,1.02019,-0.0,0.0113,-0.0
3.169,4.42905,0.0,1.0202,-0.0,0.01124,-0.0
3.17,4.43176,0.0,1.0202,-0.0,0.01118,-0.0
3.1710000000000003,4.43447,0.0,1.0202,-0.0,0.01113,-0.0
3.172,4.43718,0.0,1.0202,-0.0,0.01107,-0.0
3.173,4.43989,0.0,1.0202,-0.0,0.01101,-0.0
3.174,4.4426,0.0,1.0202,-0.0,0.01096,-0.0
3.1750000000000003,4.4453,0.0,1.0202,-0.0,0.0109,-0.0
3.176,4.44801,0.0,1.02021,-0.0,0.01085,-0.0
3.177,4.45072,0.0,1.02021,-0.0,0.01079,-0.0
3.178,4.45343,0.0,1.02021,-0.0,0.01074,-0.0
3.1790000000000003,4.45613,0.0,1.02021,-0.0,0.01068,-0.0
3.18,4.45884,0.0,1.02021,-0.0,0.01063,-0.0
3.181,4.46155,0.0,1.02021,-0.0,0.01058,-0.0
3.182,4.46425,0.0,1.02021,-0.0,0.01052,-0.0
3.1830000000000003,4.46696,0.0,1.02021,-0.0,0.01047,-0.0
3.184,4.46967,0.0,1.0202,-0.0,0.01042,-0.0
3.185,4.47237,0.0,1.0202,-0.0,0.01036,-0.0
3.186,4.47508,0.0,1.0202,-0.0,0.01031,-0.0
3.1870000000000003,4.47778,0.0,1.0202,-0.0,0.01026,-0.0
3.188,4.48049,0.0,1.0202,-0.0,0.01021,-0.0
3.189,4.48319,0.0,1.0202,-0.0,0.01016,-0.0
3.19,4.48589,0.0,1.0202,-0.0,0.01011,-0.0
3.1910000000000003,4.4886,0.0,1.02019,-0.0,0.01006,-0.0
3.192,4.4913,0.0,1.02019,-0.0,0.01001,-0.0
3.193,4.494,0.0,1.02019,-0.0,0.00996,-0.0
3.194,4.49671,0.0,1.02019,-0.0,0.00991,-0.0
3.1950000000000003,4.49941,0.0,1.02018,-0.0,0.00986,-0.0
3.196,4.50211,0.0,1.02018,-0.0,0.00981,-0.0
3.197,4.50481,0.0,1.02018,-0.0,0.00976,-0.0
3.198,4.50752,0.0,1.02017,-0.0,0.00971,-0.0
3.1990000000000003,4.51022,0.0,1.02017,-0.0,0.00966,-0.0
3.2,4.51292,0.0,1.02017,-0.0,0.00961,-0.0
3.201,4.51562,0.0,1.02016,-0.0,0.00957,-0.0
3.202,4.51832,0.0,1.02016,-0.0,0.00952,-0.0
3.203,4.52102,0.0,1.02015,-0.0,0.00947,-0.0
3.204,4.52372,0.0,1.02015,-0.0,0.00943,-0.0
3.205,4.52642,0.0,1.02014,-0.0,0.00938,-0.0
3.206,4.52912,0.0,1.02014,-0.0,0.00933,-0.0
3.207,4.53182,0.0,1.02013,-0.0,0.00929,-0.0
3.208,4.53451,0.0,1.02013,-0.0,0.00924,-0.0
3.209,4.53721,0.0,1.02012,-0.0,0.0092,-0.0
3.21,4.53991,0.0,1.02012,-0.0,0.00915,-0.0
3.211,4.54261,0.0,1.02011,-0.0,0.00911,-0.0
3.212,4.5453,0.0,1.0201,-0.0,0.00906,-0.0
3.213,4.548,0.0,1.0201,-0.0,0.00902,-0.0
3.214,4.5507,0.0,1.02009,-0.0,0.00898,-0.0
3.215,4.55339,0.0,1.02008,-0.0,0.00893,-0.0
3.216,4.55609,0.0,1.02008,-0.0,0.00889,-0.0
3.217,4.55879,0.0,1.02007,-0.0,0.00885,-0.0
3.218,4.56148,0.0,1.02006,-0.0,0.00881,-0.0
3.219,4.56418,0.0,1.02005,-0.0,0.00876,-0.0
3.22,4.56687,0.0,1.02005,-0.0,0.00872,-0.0
3.221,4.56956,0.0,1.02004,-0.0,0.00868,-0.0
3.222,4.57226,0.0,1.02003,-0.0,0.00864,-0.0
3.223,4.57495,0.0,1.02002,-0.0,0.0086,-0.0
3.224,4.57765,0.0,1.02001,-0.0,0.00856,-0.0
3.225,4.58034,0.0,1.02,-0.0,0.00852,-0.0
3.226,4.58303,0.0,1.02,-0.0,0.00848,-0.0
3.227,4.58572,0.0,1.01999,-0.0,0.00844,-0.0
3.228,4.58842,0.0,1.01998,-0.0,0.0084,-0.0
3.229,4.59111,0.0,1.01997,-0.0,0.00836,-0.0
3.23,4.5938,0.0,1.01996,-0.0,0.00832,-0.0
3.231,4.59649,0.0,1.01995,-0.0,0.00829,-0.0
3.232,4.59918,0.0,1.01994,-0.0,0.00825,-0.0
3.233,4.60187,0.0,1.01993,-0.0,0.00821,-0.0
3.234,4.60456,0.0,1.01992,-0.0,0.00817,-0.0
3.235,4.60725,0.0,1.01991,-0.0,0.00814,-0.0
3.236,4.60994,0.0,1.0199,-0.0,0.0081,-0.0
3.237,4.61263,0.0,1.01989,-0.0,0.00806,-0.0
3.238,4.61532,0.0,1.01987,-0.0,0.00803,-0.0
3.239,4.61801,0.0,1.01986,-0.0,0.00799,-0.0
3.24,4.6207,0.0,1.01985,-0.0,0.00796,-0.0
3.241,4.62339,0.0,1.01984,-0.0,0.00792,-0.0
3.242,4.62607,0.0,1.01983,-0.0,0.00789,-0.0
3.243,4.62876,0.0,1.01982,-0.0,0.00785,-0.0
3.244,4.63145,0.0,1.0198,-0.0,0.00782,-0.0
3.245,4.63413,0.0,1.01979,-0.0,0.00779,-0.0
3.246,4.63682,0.0,1.01978,-0.0,0.00775,-0.0
3.247,4.63951,0.0,1.01976,-0.0,0.00772,-0.0
3.248,4.64219,0.0,1.01975,-0.0,0.00769,-0.0
3.249,4.64488,0.0,1.01974,-0.0,0.00766,-0.0
3.25,4.64756,0.0,1.01972,-0.0,0.00762,-0.0
3.251,4.65025,0.0,1.01971,-0.0,0.00759,-0.0
3.2520000000000002,4.65293,0.0,1.0197,-0.0,0.00756,-0.0
3.253,4.65562,0.0,1.01968,-0.0,0.00753,-0.0
3.254,4.6583,0.0,1.01967,-0.0,0.0075,-0.0
3.255,4.66098,0.0,1.01965,-0.0,0.00747,-0.0
3.2560000000000002,4.66367,0.0,1.01964,-0.0,0.00744,-0.0
3.257,4.66635,0.0,1.01963,-0.0,0.00741,-0.0
3.258,4.66903,0.0,1.01961,-0.0,0.00738,-0.0
3.259,4.67172,0.0,1.0196,-0.0,0.00735,-0.0
3.2600000000000002,4.6744,0.0,1.01958,-0.0,0.00732,-0.0
3.261,4.67708,0.0,1.01956,-0.0,0.00729,-0.0
3.262,4.67976,0.0,1.01955,-0.0,0.00726,-0.0
3.263,4.68244,0.0,1.01953,-0.0,0.00724,-0.0
3.2640000000000002,4.68512,0.0,1.01952,-0.0,0.00721,-0.0
3.265,4.6878,0.0,1.0195,-0.0,0.00718,-0.0
3.266,4.69048,0.0,1.01948,-0.0,0.00715,-0.0
3.267,4.69316,0.0,1.01947,-0.0,0.00713,-0.0
3.2680000000000002,4.69584,0.0,1.01945,-0.0,0.0071,-0.0
3.269,4.69852,0.0,1.01943,-0.0,0.00707,-0.0
3.27,4.7012,0.0,1.01942,-0.0,0.00705,-0.0
3.271,4.70388,0.0,1.0194,-0.0,0.00702,-0.0
3.2720000000000002,4.70655,0.0,1.01938,-0.0,0.007,-0.0
3.273,4.70923,0.0,1.01936,-0.0,0.00697,-0.0
3.274,4.71191,0.0,1.01935,-0.0,0.00695,-0.0
3.275,4.71459,0.0,1.01933,-0.0,0.00693,-0.0
3.2760000000000002,4.71726,0.0,1.01931,-0.0,0.0069,-0.0
3.277,4.71994,0.0,1.01929,-0.0,0.00688,-0.0
3.278,4.72262,0.0,1.01927,-0.0,0.00685,-0.0
3.279,4.72529,0.0,1.01925,-0.0,0.00683,-0.0
3.2800000000000002,4.72797,0.0,1.01923,-0.0,0.00681,-0.0
3.281,4.73064,0.0,1.01921,-0.0,0.00679,-0.0
3.282,4.73332,0.0,1.0192,-0.0,0.00677,-0.0
3.283,4.73599,0.0,1.01918,-0.0,0.00674,-0.0
3.2840000000000003,4.73866,0.0,1.01916,-0.0,0.00672,-0.0
3.285,4.74134,0.0,1.01914,-0.0,0.0067,-0.0
3.286,4.74401,0.0,1.01912,-0.0,0.00668,-0.0
3.287,4.74669,0.0,1.0191,-0.0,0.00666,-0.0
3.2880000000000003,4.74936,0.0,1.01908,-0.0,0.00664,-0.0
3.289,4.75203,0.0,1.01905,-0.0,0.00662,-0.0
3.29,4.7547,0.0,1.01903,-0.0,0.0066,-0.0
3.291,4.75737,0.0,1.01901,-0.0,0.00658,-0.0
3.2920000000000003,4.76005,0.0,1.01899,-0.0,0.00656,-0.0
3.293,4.76272,0.0,1.01897,-0.0,0.00655,-0.0
3.294,4.76539,0.0,1.01895,-0.0,0.00653,-0.0
3.295,4.76806,0.0,1.01893,-0.0,0.00651,-0.0
3.2960000000000003,4.77073,0.0,1.0189,-0.0,0.00649,-0.0
3.297,4.7734,0.0,1.01888,-0.0,0.00648,-0.0
3.298,4.77607,0.0,1.01886,-0.0,0.00646,-0.0
3.299,4.77874,0.0,1.01884,-0.0,0.00644,-0.0
3.3000000000000003,4.78141,0.0,1.01882,-0.0,0.00643,-0.0
3.301,4.78407,0.0,1.01879,-0.0,0.00641,-0.0
3.302,4.78674,0.0,1.01877,-0.0,0.0064,-0.0
3.303,4.78941,0.0,1.01875,-0.0,0.00638,-0.0
3.3040000000000003,4.79208,0.0,1.01872,-0.0,0.00637,-0.0
3.305,4.79474,0.0,1.0187,-0.0,0.00635,-0.0
3.306,4.79741,0.0,1.01868,-0.0,0.00634,-0.0
3.307,4.80008,0.0,1.01865,-0.0,0.00632,-0.0
3.3080000000000003,4.80274,0.0,1.01863,-0.0,0.00631,-0.0
3.309,4.80541,0.0,1.0186,-0.0,0.0063,-0.0
3.31,4.80807,0.0,1.01858,-0.0,0.00628,-0.0
3.311,4.81074,0.0,1.01855,-0.0,0.00627,-0.0
3.3120000000000003,4.8134,0.0,1.01853,-0.0,0.00626,-0.0
3.313,4.81607,0.0,1.0185,-0.0,0.00625,-0.0
3.314,4.81873,0.0,1.01848,-0.0,0.00624,-0.0
3.315,4.8214,0.0,1.01845,-0.0,0.00622,-0.0
3.3160000000000003,4.82406,0.0,1.01843,-0.0,0.00621,-0.0
3.317,4.82672,0.0,1.0184,-0.0,0.0062,-0.0
3.318,4.82939,0.0,1.01838,-0.0,0.00619,-0.0
3.319,4.83205,0.0,1.01835,-0.0,0.00618,-0.0
3.3200000000000003,4.83471,0.0,1.01833,-0.0,0.00617,-0.0
3.321,4.83737,0.0,1.0183,-0.0,0.00616,-0.0
3.322,4.84004,0.0,1.01827,-0.0,0.00615,-0.0
3.323,4.8427,0.0,1.01825,-0.0,0.00615,-0.0
3.3240000000000003,4.84536,0.0,1.01822,-0.0,0.00614,-0.0
3.325,4.84802,0.0,1.01819,-0.0,0.00613,-0.0
3.326,4.85068,0.0,1.01816,-0.0,0.00612,-0.0
3.327,4.85334,0.0,1.01814,-0.0,0.00611,-0.0
3.3280000000000003,4.856,0.0,1.01811,-0.0,0.00611,-0.0
3.329,4.85866,0.0,1.01808,-0.0,0.0061,-0.0
3.33,4.86132,0.0,1.01805,-0.0,0.00609,-0.0
3.331,4.86397,0.0,1.01803,-0.0,0.00609,-0.0
3.332,4.86663,0.0,1.018,-0.0,0.00608,-0.0
3.333,4.86929,0.0,1.01797,-0.0,0.00608,-0.0
3.334,4.87195,0.0,1.01794,-0.0,0.00607,-0.0
3.335,4.8746,0.0,1.01791,-0.0,0.00607,-0.0
3.336,4.87726,0.0,1.01788,-0.0,0.00606,-0.0
3.337,4.87992,0.0,1.01785,-0.0,0.00606,-0.0
3.338,4.88257,0.0,1.01783,-0.0,0.00606,-0.0
3.339,4.88523,0.0,1.0178,-0.0,0.00605,-0.0
3.34,4.88789,0.0,1.01777,-0.0,0.00605,-0.0
3.341,4.89054,0.0,1.01774,-0.0,0.00605,-0.0
3.342,4.8932,0.0,1.01771,-0.0,0.00604,-0.0
3.343,4.89585,0.0,1.01768,-0.0,0.00604,-0.0
3.344,4.89851,0.0,1.01765,-0.0,0.00604,-0.0
3.345,4.90116,0.0,1.01762,-0.0,0.00604,-0.0
3.346,4.90381,0.0,1.01759,-0.0,0.00604,-0.0
3.347,4.90647,0.0,1.01755,-0.0,0.00604,-0.0
3.348,4.90912,0.0,1.01752,-0.0,0.00603,-0.0
3.349,4.91177,0.0,1.01749,-0.0,0.00603,-0.0
3.35,4.91442,0.0,1.01746,-0.0,0.00603,-0.0
3.351,4.91708,0.0,1.01743,-0.0,0.00603,-0.0
3.352,4.91973,0.0,1.0174,-0.0,0.00604,-0.0
3.353,4.92238,0.0,1.01737,-0.0,0.00604,-0.0
3.354,4.92503,0.0,1.01733,-0.0,0.00604,-0.0
3.355,4.92768,0.0,1.0173,-0.0,0.00604,-0.0
3.356,4.93033,0.0,1.01727,-0.0,0.00604,-0.0
3.357,4.93298,0.0,1.01724,-0.0,0.00604,-0.0
3.358,4.93563,0.0,1.01721,-0.0,0.00605,-0.0
3.359,4.93828,0.0,1.01717,-0.0,0.00605,-0.0
3.36,4.94093,0.0,1.01714,-0.0,0.00605,-0.0
3.361,4.94358,0.0,1.01711,-0.0,0.00606,-0.0
3.362,4.94623,0.0,1.01707,-0.0,0.00606,-0.0
3.363,4.94887,0.0,1.01704,-0.0,0.00606,-0.0
3.364,4.95152,0.0,1.01701,-0.0,0.00607,-0.0
3.365,4.95417,0.0,1.01697,-0.0,0.00607,-0.0
3.366,4.95682,0.0,1.01694,-0.0,0.00608,-0.0
3.367,4.95946,0.0,1.01691,-0.0,0.00608,-0.0
3.368,4.96211,0.0,1.01687,-0.0,0.00609,-0.0
3.369,4.96475,0.0,1.01684,-0.0,0.0061,-0.0
3.37,4.9674,0.0,1.0168,-0.0,0.0061,-0.0
3.371,4.97005,0.0,1.01677,-0.0,0.00611,-0.0
3.372,4.97269,0.0,1.01673,-0.0,0.00612,-0.0
3.373,4.97534,0.0,1.0167,-0.0,0.00612,-0.0
3.374,4.97798,0.0,1.01666,-0.0,0.00613,-0.0
3.375,4.98062,0.0,1.01663,-0.0,0.00614,-0.0
3.376,4.98327,0.0,1.01659,-0.0,0.00615,-0.0
3.3770000000000002,4.98591,0.0,1.01656,-0.0,0.00616,-0.0
3.378,4.98855,0.0,1.01652,-0.0,0.00617,-0.0
3.379,4.9912,0.0,1.01649,-0.0,0.00618,-0.0
3.38,4.99384,0.0,1.01645,-0.0,0.00619,-0.0
3.3810000000000002,4.99648,0.0,1.01641,-0.0,0.0062,-0.0
3.382,4.99912,0.0,1.01638,-0.0,0.00621,-0.0
3.383,5.00177,0.0,1.01634,-0.0,0.00622,-0.0
3.384,5.00441,0.0,1.0163,-0.0,0.00623,-0.0
3.3850000000000002,5.00705,0.0,1.01627,-0.0,0.00624,-0.0
3.386,5.00969,0.0,1.01623,-0.0,0.00625,-0.0
3.387,5.01233,0.0,1.01619,-0.0,0.00626,-0.0
3.388,5.01497,0.0,1.01616,-0.0,0.00628,-0.0
3.3890000000000002,5.01761,0.0,1.01612,-0.0,0.00629,-0.0
3.39,5.02025,0.0,1.01608,-0.0,0.0063,-0.0
3.391,5.02289,0.0,1.01604,-0.0,0.00631,-0.0
3.392,5.02552,0.0,1.01601,-0.0,0.00633,-0.0
3.3930000000000002,5.02816,0.0,1.01597,-0.0,0.00634,-0.0
3.394,5.0308,0.0,1.01593,-0.0,0.00636,-0.0
3.395,5.03344,0.0,1.01589,-0.0,0.00637,-0.0
3.396,5.03608,0.0,1.01585,-0.0,0.00639,-0.0
3.3970000000000002,5.03871,0.0,1.01582,-0.0,0.0064,-0.0
3.398,5.04135,0.0,1.01578,-0.0,0.00642,-0.0
3.399,5.04399,0.0,1.01574,-0.0,0.00643,-0.0
3.4,5.04662,0.0,1.0157,-0.0,0.00645,-0.0
3.4010000000000002,5.04926,0.0,1.01566,-0.0,0.00647,-0.0
3.402,5.05189,0.0,1.01562,-0.0,0.00648,-0.0
3.403,5.05453,0.0,1.01558,-0.0,0.0065,-0.0
3.404,5.05716,0.0,1.01554,-0.0,0.00652,-0.0
3.4050000000000002,5.0598,0.0,1.0155,-0.0,0.00653,-0.0
3.406,5.06243,0.0,1.01546,-0.0,0.00655,-0.0
3.407,5.06506,0.0,1.01542,-0.0,0.00657,-0.0
3.408,5.0677,0.0,1.01538,-0.0,0.00659,-0.0
3.4090000000000003,5.07033,0.0,1.01534,-0.0,0.00661,-0.0
3.41,5.07296,0.0,1.0153,-0.0,0.00663,-0.0
3.411,5.0756,0.0,1.01526,-0.0,0.00665,-0.0
3.412,5.07823,0.0,1.01522,-0.0,0.00667,-0.0
3.4130000000000003,5.08086,0.0,1.01518,-0.0,0.00669,-0.0
3.414,5.08349,0.0,1.01514,-0.0,0.00671,-0.0
3.415,5.08612,0.0,1.0151,-0.0,0.00673,-0.0
3.416,5.08875,0.0,1.01505,-0.0,0.00675,-0.0
3.4170000000000003,5.09138,0.0,1.01501,-0.0,0.00677,-0.0
3.418,5.09401,0.0,1.01497,-0.0,0.00679,-0.0
3.419,5.09664,0.0,1.01493,-0.0,0.00682,-0.0
3.42,5.09927,0.0,1.01489,-0.0,0.00684,-0.0
3.4210000000000003,5.1019,0.0,1.01485,-0.0,0.00686,-0.0
3.422,5.10453,0.0,1.0148,-0.0,0.00689,-0.0
3.423,5.10716,0.0,1.01476,-0.0,0.00691,-0.0
3.424,5.10979,0.0,1.01472,-0.0,0.00693,-0.0
3.4250000000000003,5.11242,0.0,1.01468,-0.0,0.00696,-0.0
3.426,5.11504,0.0,1.01463,-0.0,0.00698,-0.0
3.427,5.11767,0.0,1.01459,-0.0,0.00701,-0.0
3.428,5.1203,0.0,1.01455,-0.0,0.00703,-0.0
3.4290000000000003,5.12293,0.0,1.01451,-0.0,0.00706,-0.0
3.43,5.12555,0.0,1.01446,-0.0,0.00708,-0.0
3.431,5.12818,0.0,1.01442,-0.0,0.00711,-0.0
3.432,5.1308,0.0,1.01438,-0.0,0.00714,-0.0
3.4330000000000003,5.13343,0.0,1.01433,-0.0,0.00716,-0.0
3.434,5.13606,0.0,1.01429,-0.0,0.00719,-0.0
3.435,5.13868,0.0,1.01424,-0.0,0.00722,-0.0
3.436,5.1413,0.0,1.0142,-0.0,0.00724,-0.0
3.4370000000000003,5.14393,0.0,1.01416,-0.0,0.00727,-0.0
